sim,obs
18989.766,39400.0
25874.953,41500.0
32342.914,41800.0
37248.457,42500.0
36903.812,43500.0
39609.6,41400.0
52152.637,38300.0
58556.266,36200.0
65428.58,35200.0
49404.766,34400.0
36022.617,33600.0
31816.047,32400.0
28553.7,31300.0
25461.57,30600.0
25826.543,30000.0
26082.168,29300.0
28386.219,28400.0
28586.922,27200.0
26043.975,25900.0
24593.408,25100.0
25488.23,25000.0
32205.84,25000.0
31972.902,24800.0
27491.693,24600.0
22667.365,24900.0
20746.594,24600.0
23619.07,23800.0
29208.816,23000.0
26929.537,22400.0
24354.836,21800.0
24064.482,21100.0
27685.994,20500.0
30955.348,19900.0
26966.62,19500.0
25551.248,19200.0
26737.107,19000.0
26057.016,18800.0
24123.996,18700.0
23058.113,18500.0
22553.807,18400.0
21931.12,18300.0
21792.586,18200.0
22070.506,18500.0
24365.672,18800.0
28793.307,19000.0
29079.496,19200.0
29967.973,18800.0
30047.16,18200.0
30828.914,17000.0
31320.443,15500.0
29150.5,14800.0
29870.74,14800.0
27193.39,14900.0
23216.182,15500.0
21373.275,15800.0
20407.482,15200.0
19784.678,14500.0
19402.799,12800.0
19131.877,12600.0
18783.586,13000.0
18475.07,12000.0
18366.082,11000.0
18326.105,10100.0
18272.383,9600.0
17635.209,8700.0
17138.795,7900.0
16860.533,8500.0
16660.576,9000.0
16422.861,9100.0
16170.108,9200.0
15862.382,9300.0
15661.258,9400.0
15394.859,9500.0
14939.782,9500.0
14596.402,9600.0
14322.814,9600.0
14074.137,9600.0
13855.846,9600.0
13659.72,9600.0
13448.651,9500.0
13181.446,9300.0
12893.249,9200.0
12604.469,9100.0
12266.712,9000.0
11914.776,8900.0
11576.389,8700.0
11225.04,8500.0
10830.156,8400.0
10488.276,8200.0
10138.316,8000.0
9820.9795,7900.0
9526.693,7800.0
9258.285,7600.0
9030.768,7500.0
8788.692,7500.0
8648.755,7400.0
8555.39,7300.0
8450.129,7200.0
8287.842,7200.0
8328.538,7100.0
8571.986,7100.0
8944.399,7100.0
8917.983,7000.0
8762.464,6900.0
8811.813,6900.0
8925.424,6900.0
9017.914,6800.0
9035.61,6800.0
9024.351,6800.0
8999.599,6700.0
8940.909,6700.0
8872.88,6700.0
8797.085,6700.0
8716.297,6700.0
8637.783,6700.0
8574.216,6700.0
8506.167,6700.0
8471.48,6700.0
8371.333,6700.0
8285.139,6700.0
8239.538,6700.0
8221.821,6700.0
8207.714,6700.0
8079.1157,6700.0
7969.161,6700.0
7885.487,6700.0
7814.3228,6700.0
7716.679,6700.0
7587.541,6700.0
7444.4434,6700.0
7319.734,6700.0
7236.578,6700.0
7181.2793,6700.0
7091.5293,6700.0
6926.1606,6700.0
6805.845,6700.0
6748.056,6700.0
6723.2188,6700.0
6695.662,6700.0
6661.7793,6700.0
6613.5615,6700.0
6552.3535,6700.0
6509.385,6700.0
6472.963,6700.0
6421.611,6700.0
6368.3765,6700.0
6322.46,6700.0
6289.3643,6700.0
6251.627,6700.0
6214.9443,6700.0
6161.495,6700.0
6104.8765,6700.0
6051.512,6700.0
6002.57,6700.0
6041.733,6700.0
6012.977,6700.0
5994.7183,6700.0
5870.5586,6600.0
5787.8745,6600.0
5755.719,6600.0
5732.6943,6600.0
5732.2964,6600.0
6355.772,6600.0
6357.0566,6600.0
6461.912,6600.0
6024.965,6600.0
5913.538,6600.0
6008.2485,6600.0
6217.254,6600.0
6094.239,6600.0
6269.018,6600.0
7182.996,6600.0
8161.9194,6600.0
9022.313,6600.0
9287.0625,6600.0
11886.573,6600.0
14818.624,6600.0
13943.046,6600.0
11659.7295,6600.0
10892.466,6600.0
11759.444,6600.0
14052.772,6600.0
15095.528,6600.0
14377.889,6600.0
13802.245,6600.0
14173.56,6600.0
14862.652,6600.0
15353.112,6600.0
15254.181,6600.0
15096.317,6600.0
15170.977,6600.0
15080.497,6600.0
15035.315,6600.0
14888.736,6600.0
14752.659,6600.0
14726.828,6600.0
14448.104,6600.0
14153.88,6600.0
14183.743,6600.0
14318.111,6600.0
14830.605,6600.0
15200.989,6600.0
16005.421,6600.0
16791.564,6600.0
16975.012,6600.0
17125.51,6600.0
16991.223,6600.0
16449.172,6600.0
16141.141,6600.0
15705.625,6600.0
15328.927,6600.0
15180.341,6600.0
15100.582,6700.0
15528.973,6700.0
16364.174,6800.0
17301.51,6800.0
17829.867,6900.0
18095.387,6900.0
18182.076,7000.0
17992.203,7000.0
18166.781,7000.0
18536.018,7100.0
18558.482,7200.0
18805.436,7300.0
19183.768,7400.0
19733.115,7600.0
20450.936,7800.0
20907.424,8000.0
20616.793,8200.0
20354.457,8400.0
19592.215,8700.0
19234.553,9000.0
19636.637,9300.0
20560.068,9600.0
21616.27,10000.0
21914.203,10700.0
21011.717,11000.0
20509.334,11600.0
20499.994,12400.0
20770.295,13000.0
21227.385,14000.0
21444.35,15500.0
21424.695,17000.0
21455.004,19000.0
22114.67,21000.0
23497.102,23000.0
25537.91,24200.0
26948.074,24600.0
27223.791,25000.0
27726.086,24800.0
28210.824,23600.0
28591.25,22900.0
27904.871,22600.0
27241.672,21900.0
27250.238,21400.0
27706.047,20800.0
28218.496,20600.0
28393.424,20500.0
27958.33,19400.0
27147.742,18700.0
26496.275,18200.0
25835.283,17900.0
25143.604,18200.0
24492.46,19200.0
24105.906,20900.0
24417.117,23200.0
26653.816,24200.0
31119.852,24500.0
32464.508,24700.0
34005.29,26800.0
37118.38,30200.0
41692.996,31000.0
44141.35,31600.0
44508.66,31800.0
47097.5,32100.0
51276.34,34200.0
53898.566,35700.0
54809.402,35300.0
56117.508,36600.0
57316.98,39700.0
61597.63,42300.0
68188.984,43500.0
69384.69,42100.0
63433.492,43500.0
58626.61,47600.0
54331.395,46800.0
53639.496,43700.0
47658.645,44000.0
48643.69,51000.0
52909.633,54800.0
52527.59,52300.0
51714.715,47000.0
52655.773,42800.0
50661.77,39900.0
48495.4,38400.0
43576.76,38200.0
38561.88,38600.0
38920.836,41300.0
44027.426,42900.0
45383.457,42700.0
43932.39,43600.0
47357.33,46100.0
48042.223,47700.0
51320.44,49600.0
58039.35,51800.0
62493.016,55000.0
64152.062,56000.0
61860.867,59100.0
66322.22,61600.0
70217.61,64100.0
68340.07,66700.0
75234.336,66500.0
83570.766,64100.0
78325.82,62100.0
74043.83,61000.0
71967.98,61100.0
70172.77,60400.0
70858.32,60700.0
66863.19,64000.0
65115.44,65600.0
70755.57,66000.0
74159.07,65600.0
70480.92,64600.0
74034.09,63000.0
79075.19,63900.0
78019.63,64700.0
71925.96,65800.0
68674.58,67100.0
67208.11,70600.0
70726.125,71800.0
81042.195,70800.0
90126.38,69600.0
95761.44,70100.0
98893.61,68900.0
96314.62,66400.0
89230.74,64200.0
84052.625,63800.0
77392.33,64300.0
72916.81,63900.0
75049.64,63800.0
74244.59,65200.0
66027.38,68000.0
59049.645,68700.0
58260.895,67400.0
64092.555,65000.0
59936.99,63200.0
52827.21,63800.0
49723.86,62200.0
55282.25,60400.0
64868.44,57700.0
56252.312,56300.0
47344.723,57900.0
42168.77,60300.0
43646.414,61900.0
45064.68,60900.0
40758.867,56400.0
37294.008,53100.0
38486.668,51500.0
43007.46,50700.0
42781.4,49000.0
42080.887,47100.0
44615.35,45600.0
43168.96,44700.0
34499.918,44900.0
29035.363,46400.0
26922.953,46900.0
27395.744,47100.0
29256.115,46800.0
28583.604,47100.0
26930.707,46700.0
26021.426,45700.0
25230.0,44500.0
26672.92,43700.0
29457.338,43200.0
31536.5,44300.0
34528.227,44800.0
37047.047,48500.0
37536.09,56400.0
35764.824,60000.0
34851.52,56000.0
39615.93,52800.0
44203.36,50700.0
40649.387,48300.0
42219.95,46700.0
50279.746,45600.0
55949.137,43900.0
48949.797,42300.0
42117.41,40500.0
37714.613,38800.0
34485.28,36700.0
32231.037,34700.0
30128.16,32400.0
28050.88,30300.0
26056.713,28600.0
23944.727,27100.0
22210.66,26100.0
20920.11,25600.0
19884.375,25400.0
19031.291,25300.0
18546.355,25000.0
19848.43,24400.0
21319.898,23900.0
22616.248,23200.0
21605.266,22700.0
23082.807,22200.0
26263.455,21900.0
32871.125,21200.0
28488.455,20700.0
23700.055,20400.0
22272.916,20100.0
21504.701,19600.0
20938.21,19500.0
20558.754,19200.0
20140.842,19000.0
19713.092,18600.0
19222.295,18200.0
18805.63,18000.0
18506.41,18000.0
18290.732,18000.0
18021.078,17900.0
17547.473,17100.0
17213.836,16100.0
16975.363,15500.0
16697.756,15700.0
16340.915,15700.0
15926.837,15500.0
15420.744,15500.0
14901.407,15200.0
14482.302,14000.0
14121.62,13000.0
13812.493,13200.0
13545.571,13300.0
13336.097,13500.0
13188.301,13900.0
13024.496,13200.0
13026.595,12800.0
12887.068,13000.0
12528.901,13000.0
12387.526,13000.0
12460.723,13000.0
12378.688,13000.0
12080.336,13000.0
11904.786,13000.0
11707.064,12600.0
11435.511,12300.0
11133.961,12000.0
10777.126,11700.0
10379.78,11700.0
10005.17,12100.0
9690.822,12600.0
9703.62,13000.0
10208.753,13800.0
10947.819,14000.0
12654.521,14200.0
13836.753,13600.0
14455.985,13000.0
14867.645,12000.0
16039.628,11000.0
17496.615,10000.0
18173.469,10000.0
18936.91,9800.0
19117.406,9800.0
19183.207,10000.0
19291.105,10000.0
19299.377,10000.0
19197.908,9800.0
19008.209,9600.0
18795.492,9600.0
18594.74,9400.0
18384.312,9400.0
18171.299,9200.0
17922.064,9200.0
17634.172,9000.0
17301.729,9000.0
16960.04,8800.0
16673.602,8800.0
16431.49,8600.0
16154.439,8600.0
15845.861,8400.0
15550.434,8400.0
15255.622,8200.0
14961.778,8200.0
14699.631,8000.0
14457.672,7800.0
14231.881,7800.0
14024.449,7600.0
13819.765,7400.0
13658.129,7400.0
13488.024,7400.0
13286.88,7300.0
13138.374,7300.0
13462.147,7300.0
13641.944,7300.0
13497.946,7200.0
13424.971,7200.0
13069.777,7200.0
12623.781,7200.0
12485.718,7200.0
12446.901,7200.0
12462.228,7200.0
12367.937,7200.0
12282.828,7100.0
12185.289,7100.0
12084.054,7100.0
11969.153,7100.0
11845.528,7100.0
11723.436,7100.0
11616.745,7100.0
11496.344,7100.0
11366.916,7000.0
11253.762,7000.0
11129.346,7000.0
10991.058,7000.0
10857.759,7000.0
10730.617,7000.0
10624.923,7000.0
10560.341,7000.0
10519.854,7000.0
10403.511,7000.0
10242.598,7000.0
10259.49,7000.0
10519.149,7000.0
10348.578,7000.0
10846.358,7000.0
12715.014,7000.0
12498.581,7000.0
11268.056,7000.0
10638.015,7000.0
11274.872,7000.0
13058.051,7000.0
12305.523,7000.0
11620.207,6900.0
11153.922,6900.0
10778.375,6900.0
10560.411,6900.0
10325.5625,6900.0
10248.594,6900.0
10372.941,6900.0
10363.971,6900.0
10225.307,6800.0
10045.114,6800.0
9955.817,6800.0
9800.692,6800.0
9668.269,6800.0
9642.126,6800.0
11476.705,6800.0
13176.85,6800.0
13262.645,6700.0
12157.702,6700.0
10758.705,6700.0
9873.046,6700.0
9695.524,6700.0
9547.599,6700.0
9473.335,6700.0
9108.962,6700.0
8882.641,6700.0
8848.774,6700.0
8799.314,6600.0
8659.808,6600.0
8556.586,6600.0
8440.926,6600.0
8319.124,6600.0
8245.259,6600.0
8202.265,6600.0
8264.301,6500.0
8272.549,6500.0
8282.183,6500.0
8517.066,6500.0
9239.534,6500.0
12138.183,6500.0
15289.751,6500.0
18589.885,6500.0
21039.914,6500.0
22003.16,6500.0
22785.725,6600.0
23559.629,6600.0
25322.12,6600.0
25811.936,6600.0
27017.482,6600.0
26898.525,6600.0
28607.752,6600.0
29966.496,6600.0
28056.537,6700.0
26108.496,6700.0
27901.969,6700.0
30284.318,6800.0
29998.062,6800.0
28955.57,6900.0
28588.074,6900.0
29904.102,7000.0
30760.918,7000.0
30718.75,7100.0
29249.812,7100.0
28569.271,7200.0
28443.291,7300.0
28762.764,7400.0
28891.59,7600.0
29354.412,7800.0
29607.596,8000.0
29789.99,8500.0
30372.982,9000.0
30816.566,9500.0
30724.977,10000.0
30494.803,11000.0
30759.268,12500.0
30380.42,15000.0
30228.93,17500.0
30449.59,20000.0
30341.016,22500.0
30591.64,25500.0
31039.314,28000.0
31593.783,30000.0
32878.98,31500.0
33251.63,33000.0
33055.414,34000.0
32672.592,32300.0
32965.336,27900.0
32905.496,26100.0
32752.92,24800.0
32678.578,25000.0
32368.021,26100.0
32076.88,25500.0
32047.785,23500.0
31963.094,23500.0
31142.865,24400.0
30905.035,25100.0
31178.705,26800.0
30636.201,28500.0
30180.58,30200.0
30933.08,31400.0
32314.928,34500.0
34188.15,35500.0
36560.66,37700.0
39195.066,38700.0
43519.965,38700.0
47405.707,39900.0
50181.723,40800.0
56528.902,43000.0
61189.234,45700.0
68176.2,48300.0
74654.305,52200.0
83085.555,53100.0
98041.42,51000.0
104172.02,50500.0
101375.414,49100.0
98111.016,45500.0
95586.62,42300.0
88924.03,40600.0
81877.65,40600.0
76908.45,39800.0
70793.33,38800.0
68765.484,38900.0
63809.902,39100.0
55161.34,39200.0
50797.85,38700.0
49594.52,41800.0
49748.21,46800.0
54387.402,49300.0
67331.984,45500.0
67108.72,43900.0
61890.207,43200.0
62688.746,44000.0
65473.92,45900.0
64353.688,48700.0
69806.22,55300.0
71976.35,59500.0
73870.016,58800.0
78346.95,60600.0
81667.94,60500.0
85590.95,61600.0
87727.875,63200.0
86722.95,63400.0
87484.6,64400.0
93185.516,68500.0
89447.63,70100.0
83301.67,74700.0
81781.3,74800.0
82638.29,69500.0
79737.49,66800.0
80772.836,66000.0
78787.47,66600.0
75706.31,67200.0
70207.28,66900.0
67075.38,65500.0
66153.58,63900.0
65450.39,62600.0
62714.47,61800.0
59828.094,62000.0
61062.254,61300.0
64961.273,61400.0
67956.24,60400.0
63521.5,58800.0
65722.016,59600.0
66552.664,60900.0
62383.9,61300.0
57602.098,61000.0
53442.9,61200.0
51027.113,63400.0
54261.297,64500.0
76201.98,65600.0
89641.1,65100.0
86400.72,63800.0
90081.31,63000.0
90706.91,63600.0
85367.9,64700.0
86095.15,64800.0
95055.4,64100.0
105028.9,60000.0
100743.86,55700.0
99326.836,52100.0
98519.41,50300.0
98196.5,48700.0
108363.09,47700.0
97910.05,49500.0
82753.14,50700.0
74585.516,51700.0
70517.695,53100.0
69816.125,55400.0
69137.74,57700.0
69328.164,56800.0
69350.87,55300.0
69723.36,56500.0
69431.05,59000.0
74599.33,61500.0
85689.305,61400.0
91868.12,60800.0
89564.766,59200.0
85228.76,55300.0
85075.48,51400.0
94434.5,48800.0
90969.5,46900.0
79650.69,45800.0
72856.83,44700.0
67118.266,44400.0
60673.777,43500.0
58370.76,42400.0
58858.45,40800.0
56357.96,39200.0
53193.637,37400.0
50526.77,35700.0
50307.344,34300.0
50445.92,33200.0
59281.492,32200.0
68822.79,31500.0
61413.082,31100.0
56420.773,30500.0
62655.117,30100.0
58457.066,30100.0
50627.168,31300.0
45087.07,32800.0
41587.996,31900.0
39046.723,30400.0
37489.88,29400.0
39682.066,28500.0
40296.418,27900.0
37215.027,27100.0
37331.945,26600.0
35700.086,25900.0
33079.727,25200.0
33679.062,24500.0
48608.016,24000.0
46758.84,23500.0
34704.305,22900.0
30399.193,22400.0
29172.84,22000.0
28801.094,21700.0
29459.09,21400.0
32680.12,21200.0
35027.023,20900.0
36380.465,20500.0
37303.727,20200.0
36887.277,19700.0
35765.855,19400.0
34393.184,18900.0
32915.32,18300.0
31583.45,17900.0
30541.043,17900.0
29451.77,17900.0
28352.383,17900.0
27700.4,17800.0
27070.6,17600.0
26475.6,17200.0
26093.54,16800.0
25829.975,16000.0
25832.996,15000.0
25540.436,14000.0
24853.105,13000.0
24174.676,13100.0
23719.729,13300.0
23643.7,12800.0
23576.291,12100.0
23332.994,11600.0
23104.178,11000.0
22843.443,10700.0
22430.541,10300.0
22003.857,9900.0
21479.004,9700.0
20914.342,9800.0
20355.867,10000.0
19835.586,10300.0
19271.143,10500.0
18739.68,10800.0
18275.088,10900.0
17829.715,10900.0
17440.586,10800.0
17072.885,10700.0
16746.682,10400.0
16385.402,10100.0
15961.876,9900.0
15539.847,9800.0
15105.013,9600.0
14694.05,9400.0
14327.047,9300.0
14007.623,9200.0
13777.198,9000.0
13548.482,8900.0
13349.469,8800.0
13189.002,8700.0
13042.54,8700.0
12908.635,8600.0
12797.713,8400.0
12701.43,8300.0
12605.551,8200.0
12499.346,8200.0
12390.011,8100.0
12284.344,8100.0
12175.369,8000.0
12515.85,8000.0
13329.86,8000.0
17334.443,8000.0
22559.666,8000.0
21775.818,8000.0
20865.44,8100.0
20606.91,8100.0
22019.348,8100.0
23139.9,8100.0
23093.252,8100.0
21984.08,8100.0
21551.098,8100.0
21332.244,8000.0
20975.52,8000.0
20692.041,8000.0
20502.455,8000.0
20280.668,7900.0
20007.455,7900.0
19587.594,7900.0
19152.166,7900.0
18762.37,7800.0
18414.74,7800.0
18102.906,7800.0
17837.355,7700.0
17551.61,7700.0
17270.43,7600.0
16993.291,7600.0
16685.598,7600.0
16334.684,7500.0
15834.243,7500.0
15354.637,7500.0
15012.101,7400.0
14737.904,7400.0
14471.0,7400.0
14224.236,7400.0
13958.289,7300.0
13654.332,7300.0
13399.008,7300.0
13205.889,7200.0
13186.758,7200.0
13226.257,7200.0
12861.398,7100.0
12343.803,7100.0
11997.353,7100.0
11728.131,7000.0
11509.61,7000.0
11237.507,7000.0
10946.373,6900.0
10642.021,6900.0
10380.938,6900.0
10136.539,6900.0
9906.509,6900.0
9641.638,6900.0
9385.628,6800.0
9149.432,6800.0
8929.73,6800.0
8716.035,6800.0
8549.611,6800.0
8405.856,6700.0
8276.389,6700.0
8165.909,6700.0
8060.766,6700.0
7991.049,6700.0
8137.5957,6700.0
8131.151,6700.0
8504.247,6700.0
10269.238,6700.0
10009.547,6800.0
8863.512,6800.0
8889.12,6800.0
9093.023,6800.0
9451.611,6900.0
9740.54,6900.0
9888.75,6900.0
10287.376,6900.0
9940.225,6900.0
9704.24,7000.0
9660.453,7000.0
9587.166,7000.0
9524.475,7000.0
9359.528,7000.0
9177.918,7000.0
9056.834,7000.0
8945.993,7000.0
8825.341,7100.0
8684.228,7100.0
8586.49,7100.0
8536.834,7100.0
8396.527,7100.0
8216.614,7100.0
8079.397,7100.0
7974.8267,7100.0
7910.3813,7100.0
7813.6055,7200.0
7621.241,7200.0
7456.8086,7200.0
7346.0693,7200.0
7222.556,7200.0
7097.593,7200.0
6991.2656,7200.0
6891.6826,7300.0
6805.6943,7300.0
6703.782,7300.0
6599.2476,7300.0
6534.532,7300.0
6445.3857,7300.0
6363.686,7300.0
6319.118,7300.0
6254.308,7300.0
6187.4434,7300.0
6049.321,7300.0
6071.661,7300.0
6296.689,7300.0
6828.8013,7300.0
7239.9795,7400.0
7192.9067,7400.0
8269.736,7400.0
11086.182,7400.0
14651.616,7400.0
17804.412,7400.0
19481.871,7400.0
20639.395,7400.0
21898.992,7400.0
23571.379,7600.0
25763.217,7600.0
27559.176,7800.0
28882.87,8000.0
31330.457,8000.0
33917.188,8500.0
36267.188,9000.0
39419.777,9500.0
43318.84,10000.0
46516.543,11000.0
49335.28,13000.0
52198.797,16000.0
54936.22,19000.0
57355.25,21000.0
59423.37,24000.0
61876.383,27000.0
64046.113,30000.0
64781.43,34000.0
65416.008,37000.0
66375.68,40000.0
66169.336,45000.0
65018.125,39200.0
63677.38,34900.0
62073.996,31200.0
60167.727,30700.0
58022.555,30200.0
55953.105,28100.0
53634.53,27400.0
51002.312,26300.0
48172.465,23900.0
45816.164,22800.0
43660.703,21900.0
42169.863,21400.0
40066.55,21400.0
37741.81,21700.0
36612.504,21600.0
35810.74,21100.0
35041.363,20500.0
34494.145,20200.0
34174.414,20200.0
34218.86,20000.0
34531.855,19700.0
33575.652,19800.0
32410.125,20100.0
31709.447,20900.0
31441.883,21800.0
31618.266,22700.0
32220.455,23900.0
32243.172,25800.0
32581.842,29700.0
34244.605,35000.0
37968.418,43300.0
45753.938,52600.0
52918.938,53700.0
56210.22,54600.0
60262.633,47800.0
65217.11,39900.0
65235.03,37700.0
63521.93,41200.0
62255.22,43800.0
60993.816,44300.0
61306.637,47600.0
69146.93,48300.0
77972.93,47600.0
80984.98,49800.0
82767.37,53600.0
85831.15,56000.0
95692.22,59700.0
103378.17,67900.0
100176.41,70800.0
105048.41,65800.0
106319.31,62700.0
103670.69,59300.0
101846.22,54700.0
106381.78,52500.0
114042.086,53000.0
109295.06,53900.0
102801.234,55300.0
99490.29,56500.0
97749.62,58900.0
97862.28,61300.0
99284.766,61800.0
98825.164,61500.0
101071.66,61000.0
107900.195,59400.0
116101.99,59600.0
109238.305,61500.0
100266.07,61600.0
100700.8,65600.0
108428.44,72100.0
115618.53,74900.0
118467.89,75300.0
123225.53,75300.0
116339.586,71500.0
114632.76,68900.0
111184.914,63900.0
115276.914,58300.0
120387.73,57300.0
118856.28,57600.0
119475.82,55900.0
126928.75,53100.0
124643.125,50900.0
114301.23,49400.0
101705.46,47600.0
96340.914,47000.0
88049.13,47800.0
84036.22,49300.0
87490.6,56100.0
88294.46,63100.0
88020.16,68300.0
87283.234,68000.0
84579.16,64300.0
81453.03,60600.0
78571.3,59600.0
80529.74,58900.0
80769.58,58700.0
83426.73,59000.0
80028.305,56200.0
69072.25,54000.0
62385.445,53500.0
58806.145,53800.0
57144.133,52000.0
62647.234,49100.0
68526.516,47000.0
62241.1,46500.0
52347.816,44900.0
49792.03,42700.0
56982.22,41400.0
52473.895,41400.0
41729.117,41600.0
38575.95,41900.0
38518.4,42300.0
39233.203,43800.0
36794.22,44300.0
37495.266,44100.0
36332.15,42600.0
34674.99,41400.0
33692.496,42200.0
32544.68,42200.0
32335.613,40200.0
34094.504,38700.0
34535.48,38100.0
30705.303,37500.0
29156.785,38500.0
30354.402,40400.0
30236.996,40100.0
29121.918,38600.0
28919.16,36500.0
26595.523,36400.0
26590.033,36800.0
30711.516,36700.0
36312.137,35600.0
47845.88,34600.0
46540.234,34800.0
41458.504,34200.0
44121.453,32400.0
50487.918,30600.0
62895.195,29100.0
61917.098,28000.0
58616.16,26800.0
62721.246,25700.0
58911.832,24900.0
53299.074,24200.0
41022.395,23400.0
35514.605,25000.0
33131.977,27900.0
34391.535,29300.0
51594.37,29600.0
65726.08,37700.0
65374.016,59000.0
95114.305,69000.0
164255.8,60000.0
230871.1,52000.0
225690.64,44000.0
160758.22,39000.0
138896.11,35000.0
164864.4,33000.0
155856.9,31000.0
116222.68,29000.0
91455.37,27500.0
71516.945,26600.0
58892.277,25300.0
52556.85,24300.0
47998.75,24000.0
45024.562,24900.0
44024.85,28900.0
46716.598,33000.0
48996.117,31000.0
49321.266,29100.0
52043.477,25700.0
63999.293,25000.0
88662.55,23500.0
106327.164,22500.0
76109.63,21500.0
63264.78,20500.0
56748.24,19200.0
47430.594,18000.0
42622.75,17000.0
39996.96,15000.0
38074.242,13200.0
36218.188,12700.0
34583.65,12200.0
33008.12,12500.0
31729.383,13100.0
30706.904,13400.0
29665.137,13600.0
28804.92,13700.0
27964.883,13800.0
26982.346,13600.0
26170.781,13300.0
25668.217,13000.0
25232.295,12900.0
24706.768,12700.0
24030.543,12500.0
23190.258,12200.0
22303.098,11800.0
21537.914,11300.0
20980.986,11000.0
20521.572,10900.0
19975.479,10900.0
19442.283,10800.0
19081.527,10800.0
18788.87,10800.0
18399.621,10700.0
18121.46,10600.0
17914.977,10500.0
17656.367,10300.0
17388.688,10000.0
17056.348,9900.0
16728.096,9700.0
16303.013,9500.0
15858.432,9400.0
15484.37,9300.0
15079.659,9200.0
14756.717,8900.0
14534.119,8800.0
14296.917,8400.0
14011.686,8200.0
13747.115,8000.0
13525.19,7800.0
13216.513,7600.0
12794.067,7400.0
12407.42,7200.0
12169.074,7100.0
11987.444,7000.0
11795.59,6900.0
11644.868,6800.0
11546.002,6700.0
11450.246,6600.0
11367.761,6500.0
11306.338,6400.0
11279.15,6400.0
11253.642,6300.0
11190.181,6300.0
11192.015,6300.0
11084.502,6300.0
10920.349,6300.0
10762.678,6300.0
10636.532,6200.0
10515.159,6200.0
10331.528,6200.0
10139.059,6200.0
9963.893,6200.0
9789.579,6200.0
9601.394,6200.0
9395.45,6200.0
9159.586,6200.0
8892.355,6200.0
8591.049,6300.0
8386.609,6300.0
8352.484,6300.0
8400.143,6400.0
8407.2,6400.0
8079.9194,6500.0
8014.4155,6500.0
8171.6235,6500.0
8387.122,6500.0
8577.169,6600.0
8413.005,6600.0
8252.8545,6600.0
8172.2285,6700.0
8092.5337,6700.0
8010.427,6700.0
8160.822,6800.0
9048.531,6800.0
10771.694,6800.0
14768.639,6900.0
21664.547,6900.0
25091.182,6900.0
28429.46,7000.0
29233.09,7000.0
33928.86,7000.0
45782.47,7100.0
36332.027,7100.0
28176.748,7100.0
25944.91,7100.0
25020.502,7100.0
24363.316,7100.0
23710.223,7100.0
23009.56,7100.0
22372.896,7100.0
21846.729,7100.0
21401.816,7100.0
21398.803,7100.0
21248.234,7100.0
20643.82,7100.0
20010.197,7100.0
19579.688,7100.0
19357.932,7100.0
19053.68,7100.0
18597.514,7100.0
18277.512,7100.0
18061.076,7100.0
18337.496,7100.0
18173.496,7100.0
17198.873,7100.0
16320.262,7100.0
15730.723,7100.0
15745.329,7000.0
15708.323,7000.0
14923.302,7000.0
14406.341,7000.0
14058.897,6900.0
13801.682,6900.0
13531.237,6900.0
13248.375,6800.0
12994.421,6800.0
12704.188,6800.0
12429.573,6800.0
12180.689,6800.0
11917.645,6700.0
11664.075,6700.0
